CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,CentroComercial,TipoCentroComercial,NumLocal,State
01001722212001051000000000U7,20688,TACOS AVENIDA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,418,,CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29168702,21.87924402,,,,Aguascalientes
01001722518003461000000000U6,6979709,COCINA ECONOMICA MICHELLE,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,249,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4494004904,,,Fijo,-102.28910925,21.87944693,,,,Aguascalientes
01001722514003121000000000U5,23425,TACOS DE CANASTA SAR,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,449,0,EL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28912148,21.87923838,,,,Aguascalientes
01001722518003431000000000U9,6924254,LA COSINA DE MALU,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,307,0,EL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28910773,21.87901886,,,,Aguascalientes
01001722514001791000000000U7,23435,TORTAS AHOGADAS EL TAPATIO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,302,0,EL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29180240,21.87900359,,,,Aguascalientes
01001722219017551001000000U3,23609,LONCHERIA MAXX,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,16 DE SEPTIEMBRE,231,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4492872198,,,Fijo,-102.29189077,21.87926875,,,,Aguascalientes
01001722518003471000000000U5,6979920,LICEA DESAYUNOS,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,201,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491979852,LICEA.DESAYUNOS@GMAIL.COM,,Fijo,-102.29196863,21.87966377,,,,Aguascalientes
01001722219003891000000000U9,20585,CENADURIA YOLA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,206,0,CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491007233,,,Fijo,-102.28940655,21.88065882,,,,Aguascalientes
01001722514008821000000000U5,6924257,BURRITO TORREON,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,316,0,DEL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28905589,21.87845605,,,,Aguascalientes
01001722513018931000000000U2,6924419,CENADURIA SIN NOMBRE,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,,,DEL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28920129,21.87788618,,,,Aguascalientes
01001722219000181000000000U8,23608,CENADURIA LA CHATITA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,FRANCISCO JAVIER MINA,107,0,DEL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4499166752,,,Fijo,-102.29275754,21.87876421,,,,Aguascalientes
01001722514000031000000000S9,23610,TACOS DE CANASTA CAPULETO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,308,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491995795,TACOSCAPULETOS_25@HOTMAIL.COM,WWW.TACOSDECANASTACAPULETO.COM,Fijo,-102.29300719,21.87912969,,,,Aguascalientes
01001722514009521000000000U0,8525337,LETS LUNCH LONCHERIA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JUAN DE MONTORO,402,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4493406573,LETSLUNCH1119@GMAIL.COM,,Fijo,-102.28979688,21.88186802,,,,Aguascalientes
01001722513018801000000000U7,6924204,MI LIC,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,321,0,DEL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29305271,21.87895070,,,,Aguascalientes
01001722517002751010000000U3,37583,CENADURIA DOÑA GENO,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,435,,DEL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28936765,21.87682771,,,,Aguascalientes
01001722219020361000000000U2,23529,LONCHERIA EL MOLES,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,FRANCISCO G. HORNEDO,323,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4499179343,,,Fijo,-102.29348355,21.87964555,,,,Aguascalientes
01001722212002151000000000U4,23600,LECHON GUICHO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,307,0,DEL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29343279,21.87888943,,,,Aguascalientes
01001722511003042000000000S9,8540513,WINGS AIR FORCE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,FRANCISCO I. MADERO,,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,WINGSAIRFORCE@HOTMAIL.COM,,Fijo,-102.29120929,21.88234637,,,,Aguascalientes
01001722513001301000000000U7,37256,LOS ANTOJOS DE LA PANZA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,RIO RHIN,239,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28739505,21.88049393,,,,Aguascalientes
01001722516000951000000000U3,7700869,BATTA SUSHI AND RAMEN,,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,FRANCISCO I. MADERO,347,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4494130753,REDES.BATTA@GMAIL.COM,,Fijo,-102.29080895,21.88245169,,,,Aguascalientes
01001722511003053000000000U6,8540515,GRUPO QUINTO BARRIO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,FRANCISCO I. MADERO,347,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4493580261,GRUPOQUINTOBARRIO@GMAIL.COM,,Fijo,-102.29080895,21.88245169,,,,Aguascalientes
01001722511002243000000000U4,7702725,HELLS KITCHEN,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,FRANCISCO I. MADERO,347,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29080895,21.88245169,,,,Aguascalientes
01001722219010821000000000U7,23812,GORDITAS REBE,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,JOSEFA ORTIZ DE DOMINGUEZ,448,,EL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28931337,21.87660721,,,,Aguascalientes
01001722516001211000000000U1,8540516,BURGUER ME RESTAURANT,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,AVENIDA,FRANCISCO I. MADERO,353,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,BURGER.ME.AGS@GMAIL.COM,,Fijo,-102.29065460,21.88249231,,,,Aguascalientes
01001722513018991000000000U6,6979762,GORDITAS ESTERCITA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,BERLIN,201,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4492559002,,,Fijo,-102.28732851,21.88061769,,,,Aguascalientes
01001722511002272000000000S3,7702933,LA CREPERIA FD REV,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,FRANCISCO I. MADERO,326,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,MADERO@LACREPERIA.MX,WWW.LACREPERIA.MX,Fijo,-102.29167197,21.88237266,,,,Aguascalientes
01001722219012261000000000S4,23527,LECHON PASCUALITO,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,DOCTOR JESUS DIAZ DE LEON,208,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29379406,21.87916331,,,,Aguascalientes
01001722219017611000000000U5,23708,LONCHERIA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,DOCTOR JESUS DIAZ DE LEON,337,0,DEL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29338802,21.87770659,,,,Aguascalientes
01001722513001901000000000U4,37478,GORDITAS LOLITA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,DOCTOR JESUS DIAZ DE LEON,207,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4499158814,,,Fijo,-102.29393486,21.87926049,,,,Aguascalientes
01001722512001211000000000U0,6923885,EL ZAR DEL CAMARON,,Restaurantes con servicio de preparación de pescados y mariscos,0 a 5 personas,CALLE,GENERAL IGNACIO ZARAGOZA,204,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,PASTORXD345@GMAIL.COM,,Fijo,-102.29041147,21.88275896,,,,Aguascalientes
01001722514008161000000000U6,7703034,LONCHERIA LA BOLILLERIA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,FRANCISCO I. MADERO,408,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29014204,21.88275195,,,,Aguascalientes
01001722513018571000000000U6,6923887,GORDITAS MORELOS,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,AVENIDA,FRANCISCO I. MADERO,312,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491811609,,,Fijo,-102.29249500,21.88215376,,,,Aguascalientes
01001722517004532000046546S5,8524916,BENEDETTIS PIZZA,PIZZAS INCREIBLES SA DE CV,Restaurantes de autoservicio,6 a 10 personas,AVENIDA,FRANCISCO I. MADERO,308,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,UB16MADERO@HOTMAIL.COM,WWW.BENEDETTIS.COM,Fijo,-102.29264041,21.88211508,,,,Aguascalientes
01001722110001103000000000U2,20840,LAS ANTORCHAS,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,AVENIDA,FRANCISCO I. MADERO,240,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29297541,21.88202943,,,,Aguascalientes
01001722212006711010000000U1,20543,EL GRAN TAQUITO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JUAN DE MONTORO,471,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491833610,,,Fijo,-102.28792512,21.88210034,,,,Aguascalientes
01001722511000883001000000U9,24869,LA MADERO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,FRANCISCO I. MADERO,237,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29328999,21.88178764,,,,Aguascalientes
01001722513018721000000000U7,6924102,GORDITAS SIN NOMBRE,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,SOLEDAD,210,,DEL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28747728,21.87713908,,,,Aguascalientes
01001722219019781000000000U4,23541,BIRRIERIA GONZALEZ,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,DOCTOR JESUS DIAZ DE LEON,109,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29422995,21.88007513,,,,Aguascalientes
01001722514004781001000000U5,37469,LECHON PASCUALITO,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,DOCTOR JESUS DIAZ DE LEON,101,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,GUERITO-36@HOTMAIL.COM,,Fijo,-102.29424218,21.88010987,,,,Aguascalientes
01001722518001871000000000U8,37391,COCINA ECONÓMICA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,5 DE FEBRERO,512,,DEL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28720844,21.87739642,,,,Aguascalientes
01001722219023052001000000U4,20919,RESTAURANTE MITLA,RESTAURANTE MITLEQUITOS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,6 a 10 personas,AVENIDA,FRANCISCO I. MADERO,222,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491452041,,,Fijo,-102.29339226,21.88192363,,,,Aguascalientes
01001722511002601000000000U3,6979598,CASA MONTORO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,JUAN DE MONTORO,203,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29410199,21.88089839,,,,Aguascalientes
01001722513017591000000000U5,7700865,HUARACHE VELOS ESTILO DF COCINA ECONOMICA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,FRANCISCO G. HORNEDO,219,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4494051004,,,Fijo,-102.29453719,21.87925465,,,,Aguascalientes
01001722518003291000000000U7,6923113,COCINA ECONOMICA @.COM.ER,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,GONZALEZ SARACHO,102,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29276217,21.88267625,,,,Aguascalientes
01001722511002981000000000U9,8525079,RESTAURANTE LOS ALAMBRES,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,AVENIDA,FRANCISCO I. MADERO,448,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28887068,21.88312071,,,,Aguascalientes
01001722514008411000000000U5,6923114,TAQUERIA EL RINCON DE LA BARBACOA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,GENERAL IGNACIO ZARAGOZA,221,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29060647,21.88343457,,,,Aguascalientes
01001722219019421000000000U7,20657,LONCHERIA EL MONO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,616,0,CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28605873,21.87920046,,,,Aguascalientes
01001722517002792000000000U7,36254,IL RE ITALIANO,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",6 a 10 personas,CALLE,GENERAL IGNACIO ZARAGOZA,232,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29078755,21.88355840,,,,Aguascalientes
01001722511002971000000000U0,8525045,LONCHERIA SIN NOMBRE,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,COSIO SUR,312,,EL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28609864,21.87854105,,,,Aguascalientes
01001722517001791000000000U0,37402,ROSTICERÍA MR POLLO,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,CALLE,SOLEDAD,229,,EL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4499188381,,,Fijo,-102.28700653,21.87681883,,,,Aguascalientes
01001722514004391000000000U3,37376,TACOS LUIS,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,COSIO SUR,302,,DEL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491284342,,,Fijo,-102.28597121,21.87898099,,,,Aguascalientes
01001722513018611000000000U0,6923936,LONCHERIA LA MORDIDA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,GONZALEZ SARACHO,126,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4492206363,,,Fijo,-102.29087161,21.88363506,,,,Aguascalientes
01001722514009481000000000U7,8525048,LONCHERIA LA IDEAL,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,701,,EL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28593118,21.87899709,,,,Aguascalientes
01001722514008951000000000U0,6979772,LONCHERIA SIN NOMBRE,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,COSIO SUR,204,,LA PURISIMA,20259,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4492442044,,,Fijo,-102.28645840,21.88153824,,,,Aguascalientes
01001722511002291000000000U3,7703051,RINCON COLOMBIANO,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,CRISTOBAL COLON,306,0,DEL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29485183,21.87844021,,,,Aguascalientes
01001722518003561000000000U3,8196094,TORTAS LA CHINITA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,MAESTRO MIGUEL MENESES,102,,LA PURISIMA,20259,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28582998,21.87966387,,,,Aguascalientes
01001722511002641000000000U9,6979771,HOLYVEGAN,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,0 a 5 personas,CALLE,FRANCISCO G. HORNEDO,602,,LA PURISIMA,20259,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4499089754,HOLYVEGAN602@GMAIL.COM,,Fijo,-102.28647292,21.88168470,,,,Aguascalientes
01001722219009931000000000U7,23545,LONCHERIA EL MONO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,FRANCISCO G. HORNEDO,202,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29501093,21.87915846,,,,Aguascalientes
01001722517003951000000000U8,8094229,GUITARS BURGER,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,AVENIDA,FRANCISCO I. MADERO,475,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4492592517,GUITAR.S_BURGER@HOTMAIL.COM,,Fijo,-102.28812344,21.88319575,,,,Aguascalientes
01001722517004551000000000U5,8525044,PIZZA BELLA,,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",0 a 5 personas,AVENIDA,LICENCIADO ADOLFO LOPEZ MATEOS PONIENTE,,,EL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28580328,21.87898354,,,,Aguascalientes
01001722513018771000000000U2,6924154,VENTA DE JUGOS Y CENADURIA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,5 DE FEBRERO,528,,DEL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.28645512,21.87717252,,,,Aguascalientes
01001722514007271000000000U4,8094230,TAQUEANDO,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,FRANCISCO I. MADERO,479,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491112485,TAQUEANDOAGS@GMAIL.COM,,Fijo,-102.28805735,21.88321445,,,,Aguascalientes
01001722511003033000000000U8,8540417,MERCADITO GASTRONOMICO COLON,,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,11 a 30 personas,CALLE,CRISTOBAL COLON,132,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,SINTANTITAPENA@LIVE.COM.MX,,Fijo,-102.29507934,21.87920482,,,,Aguascalientes
01001722219024142000000000U2,20530,EL SOPECITO,,Restaurantes con servicio de preparación de antojitos,6 a 10 personas,CALLE,COSIO SUR,105,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4493529801,,,Fijo,-102.28680187,21.88225612,,,,Aguascalientes
01001722518003191000000000S9,7700860,LA FONDITA,,Restaurantes que preparan otro tipo de alimentos para llevar,0 a 5 personas,CALLE,CRISTOBAL COLON,203,0,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4494972082,,,Fijo,-102.29508042,21.87894468,,,,Aguascalientes
01001722514009171000000000U4,8195948,QUE HAY CARNAL TAQUERIA,,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CRISTOBAL COLON,115,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4499509933,,,Fijo,-102.29512625,21.87912551,,,,Aguascalientes
01001722212000331001000000U4,23619,CARNITAS CHANOY,,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,JUAN DE MONTORO,109,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29503285,21.88053735,,,,Aguascalientes
01001722513018921000000000U3,6924411,ANTOJITOS COLON,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,CRISTOBAL COLON,113,,ZONA CENTRO,20000,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4495497443,,,Fijo,-102.29517023,21.87925439,,,,Aguascalientes
01001722513018901000000000U5,6924374,ANTOJOS LOS TRES LUCEROS,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,522,,EL ENCINO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",,,,Fijo,-102.29098460,21.87504041,,,,Aguascalientes
01001722513006071000000000U1,37443,POZOLE TOÑITA,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,5 DE FEBRERO,547,,DEL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4492098073,,,Fijo,-102.28637656,21.87708154,,,,Aguascalientes
01001722513000981000000000U7,24331,GORDITAS SIN NOMBRE,,Restaurantes con servicio de preparación de antojitos,0 a 5 personas,CALLE,COSIO SUR,606,,DEL LLANITO,20240,"AGUASCALIENTES, Aguascalientes, AGUASCALIENTES",4491066935,NATY_SWET@YAHOO.COM.MX,,Fijo,-102.28659648,21.87678242,,,,Aguascalientes
